1,4.5,0.854972044557,0.85972996654,0.854917597023,0.854472629443,4.5,0.854972044557,0.859690755783,0.854972044557,0.854480529821,
2,4.5,0.846737604137,0.852546696732,0.846718886659,0.846096076338,4.5,0.846737604137,0.852533769913,0.846737604137,0.846099092926,
2,4.5,0.768097617152,0.771282882934,0.768141517038,0.767415213854,4.5,0.768097617152,0.771306272131,0.768097617152,0.767404704614,
1,4.5,0.844961170618,0.851529274449,0.844930630584,0.844225078824,4.5,0.844961170618,0.851507952944,0.844961170618,0.844229922105,
2,4.5,0.782271077398,0.784066176864,0.782140022658,0.78180736443,4.5,0.782271077398,0.784058170778,0.782271077398,0.781869950417,
2,4.5,0.794890295929,0.797168708431,0.794709846465,0.794300598237,4.5,0.794890295929,0.797189718698,0.794890295929,0.794401695717,
1,4.5,0.848259099432,0.85383293889,0.848207027834,0.84764356036,4.5,0.848259099432,0.853796396373,0.848259099432,0.847651627049,
1,4.5,0.847550580942,0.853824116265,0.847502615287,0.846850907883,4.5,0.847550580942,0.853790192088,0.847550580942,0.846858296078,
1,4.5,0.851060637196,0.856612474296,0.851016532044,0.850468733509,4.5,0.851060637196,0.856581297139,0.851060637196,0.850475469607,
2,4.5,0.768178315481,0.771423650635,0.76820325496,0.767493448111,4.5,0.768178315481,0.771438086339,0.768178315481,0.767488083568,
1,4.5,0.842969184797,0.849699726564,0.842897995232,0.84219178178,4.5,0.842969184797,0.849650076886,0.842969184797,0.842203129711,
1,4.5,0.819460498489,0.824841015035,0.819414432954,0.818677801338,4.5,0.819460498489,0.82481135216,0.819460498489,0.818686350511,
2,4.5,0.525902665399,0.528754723843,0.525992094116,0.515518991007,4.5,0.525902665399,0.528764217267,0.525902665399,0.515477525383,
1,4.5,0.815186697833,0.815668163082,0.815177239286,0.815114260936,4.5,0.815186697833,0.815662577956,0.815186697833,0.815116205557,
2,4.5,0.734905987516,0.748124063336,0.734923513574,0.731354331879,4.5,0.734905987516,0.748133697724,0.734905987516,0.731350051497,
1,4.5,0.78753242917,0.80759328543,0.787421327022,0.783932413201,4.5,0.78753242917,0.807525444495,0.78753242917,0.783956867465,
2,4.5,0.732073411934,0.746200163049,0.7321783197,0.728150628205,4.5,0.732073411934,0.746251804761,0.732073411934,0.728122049702,
2,4.5,0.731674843527,0.744692242954,0.731757301367,0.728116330967,4.5,0.731674843527,0.744732921816,0.731674843527,0.728094095604,
