Coder,ID,Timestamp,Who?,What?,Re Who?,To Whom?,,,,,,,,,,,,
SM,C107 F412 SM1,00:16:42.0,PT,LUP+,Y,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:16:43.0,CHW,AFL,CG,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:16:43.1,CHW,GINFO+,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:16:43.2,CHW,OQECHT+,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:16:43.3,CHW,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:17:13.0,PT,HUPW,CHW,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:17:14.0,CHW,CQECHT+,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:17:22.0,PT,LUP+,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:17:23.0,CHW,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:17:23.1,CHW,GINFO+,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:17:23.2,CHW,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:17:58.0,PT,LUP+,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:17:59.0,CHW,GINFO+,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:17:59.2,CHW,OQEF,CG,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:19:32.0,CG,CHT+,CG,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:20:24.0,CHW,AF,CG,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:20:24.1,CHW,GINFO+,CG,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:20:40.0,CG,CHT+,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:20:42.0,PT,CML+,Y,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:20:46.0,CG,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:20:48.0,CHW,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:20:49.0,CG,CML+,CG,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:20:56.0,CG,CHT-,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:20:57.0,PT,,,,,,,,,,,,,,,
SM,C107 F412 SM1,00:20:59.0,CG,,,,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:01.0,CHW,GINFO-,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:04.0,CG,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:06.0,CHW,GINFO-,CG,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:07.0,CG,CHT+,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:08.0,CHW,,,,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:09.0,CG,,,,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:12.0,PT,HUPO,Y,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:16.0,CG,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:20.0,CHW,CQO,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:22.0,PT,HUPO,Y,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:24.0,CG,HUPW,CG,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:28.0,CHW,CQO,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:29.0,PT,HUPO,Y,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:30.0,CG,LUP+,CG,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:31.0,PT,HUPO,Y,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:34.0,CG,HUPO,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:36.0,CHW,OQO,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:37.0,PT,LUP+,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:38.0,CG,HUPO,O,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:42.0,PT,HUPO,Y,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:43.0,CHW,RCML+S,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:53.0,PT,CML+,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:56.0,CHW,SO,CHW,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:21:57.0,CG,CHT+,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:22:00.0,CHW,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:22:02.0,PT,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:22:03.0,CG,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:22:05.0,CHW,GINFO-,O,B,,,,,,,,,,,,
SM,C107 F412 SM1,00:22:11.0,PT,CML-,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:22:12.0,CHW,SO,CHW,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:22:13.0,PT,CHT-,Y,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:22:15.0,CHW,GINFO+,WE,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:22:43.0,CG,ADV+,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:22:48.0,PT,CML+,Y,CG,,,,,,,,,,,,
SM,C107 F412 SM1,00:22:51.0,CHW,GINFO+,WE,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:23:39.0,PT,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F412 SM1,00:23:40.0,CHW,GINFO+,O,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:23:40.1,CHW,CQECML+,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:23:40.2,CHW,RCML-S,Y,Y,,,,,,,,,,,,
SM,C107 F412 SM1,00:23:50.0,PT,CML-,Y,CHW,,,,,,,,,,,,
