0,0.0003
0,0.0005
0,0.0008
0,0.001
0,0.0012
0,0.0015
0,0.0017
0,0.0019
0,0.0022
0,0.0024
0,0.0027
0,0.0029
0,0.0031
0,0.0034
0,0.0036
0,0.0038
0.0006,0.0038
0.0006,0.0041
0.0006,0.0043
0.0006,0.0046
0.0006,0.0048
0.0006,0.005
0.0006,0.0053
0.0006,0.0055
0.0006,0.0057
0.0006,0.006
0.0006,0.0062
0.0006,0.0064
0.0006,0.0067
0.0006,0.0069
0.0006,0.0072
0.0006,0.0074
0.0006,0.0076
0.0006,0.0079
0.0006,0.0081
0.0006,0.0083
0.0006,0.0086
0.0006,0.0088
0.0006,0.0091
0.0006,0.0093
0.0006,0.0095
0.0006,0.0098
0.0006,0.01
0.0006,0.0102
0.0006,0.0105
0.0006,0.0107
0.0006,0.0109
0.0006,0.0112
0.0006,0.0114
0.0006,0.0117
0.0006,0.0119
0.0006,0.0121
0.0006,0.0124
0.0011,0.0124
0.0016,0.0124
0.0016,0.0126
0.0016,0.0128
0.0016,0.0131
0.0016,0.0133
0.0016,0.0136
0.0016,0.0138
0.0016,0.014
0.0016,0.0143
0.0016,0.0145
0.0016,0.0147
0.0016,0.015
0.0016,0.0152
0.0016,0.0154
0.0016,0.0157
0.0016,0.0159
0.0016,0.0162
0.0021,0.0162
0.0021,0.0164
0.0021,0.0166
0.0021,0.0169
0.0026,0.0169
0.0026,0.0171
0.0026,0.0173
0.0026,0.0176
0.0031,0.0176
0.0031,0.0178
0.0031,0.0181
0.0036,0.0181
0.0036,0.0183
0.0036,0.0185
0.0036,0.0188
0.0036,0.019
0.0036,0.0192
0.0041,0.0192
0.0041,0.0195
0.0041,0.0197
0.0046,0.0197
0.0046,0.0199
0.0046,0.0202
0.0046,0.0204
0.0046,0.0207
0.0046,0.0209
0.0046,0.0211
0.0046,0.0214
0.0046,0.0216
0.0046,0.0218
0.0046,0.0221
0.0051,0.0221
0.0051,0.0223
0.0051,0.0226
0.0051,0.0228
0.0051,0.023
0.0051,0.0233
0.0051,0.0235
0.0051,0.0237
0.0051,0.024
0.0051,0.0242
0.0051,0.0244
0.0051,0.0247
0.0051,0.0249
0.0051,0.0252
0.0056,0.0252
0.0056,0.0254
0.0061,0.0254
0.0061,0.0256
0.0061,0.0259
0.0061,0.0261
0.0066,0.0261
0.0066,0.0263
0.0066,0.0266
0.0066,0.0268
0.0066,0.0271
