311,329
106,106
324,311
117,117
309,330
333,333
302,311
309,308
117,117
311,302
306,313
117,117
313,313
311,305
311,311
311,311
112,112
307,307
331,333
302,302
109,112
331,311
311,311
313,311
106,119
306,331
308,308
311,311
305,331
330,311
302,331
333,331
331,305
333,333
306,305
101,117
331,308
302,329
313,311
306,331
112,106
106,112
106,106
324,302
333,343
311,313
345,331
112,112
311,308
305,301
331,331
301,302
301,301
327,344
328,305
333,331
106,112
308,308
324,329
112,112
309,308
109,112
117,117
117,117
114,119
117,117
117,117
313,330
333,333
119,112
119,119
327,312
112,112
307,311
333,302
117,117
106,106
333,331
331,331
331,331
112,112
344,344
117,117
112,112
333,345
305,305
325,325
106,310
311,311
112,117
109,112
323,329
305,306
117,117
305,301
331,331
311,312
311,311
331,331
328,328
333,343
324,331
313,313
313,328
333,331
313,311
117,117
117,117
302,314
306,306
313,312
117,117
120,112
120,106
117,117
106,112
109,119
112,112
305,331
302,302
112,112
313,313
302,302
112,114
311,305
302,302
313,311
112,120
331,331
115,106
328,328
328,328
331,331
311,311
328,308
333,333
302,302
306,306
308,331
112,117
119,117
311,311
301,301
106,106
330,314
120,120
310,313
308,308
112,115
106,106
101,106
106,115
106,106
301,301
331,345
305,301
306,301
120,120
327,311
106,106
310,305
109,119
305,301
302,302
333,333
331,331
302,302
103,106
311,311
310,310
120,112
332,331
331,331
117,117
112,106
327,327
333,333
106,116
327,308
117,117
331,331
313,313
117,117
112,112
305,305
311,302
109,106
331,331
301,301
120,117
328,311
312,307
117,117
106,106
308,309
302,310
112,106
109,106
117,117
326,307
117,117
103,119
328,328
333,333
329,309
313,313
333,331
112,112
302,305
306,306
311,310
327,307
308,308
109,112
117,117
311,311
301,331
313,313
112,112
331,305
305,305
309,308
331,331
302,306
311,331
112,112
301,302
331,331
330,311
109,119
305,305
311,308
313,311
305,305
117,117
109,117
311,312
117,117
331,333
309,308
120,120
331,331
333,331
313,311
313,311
112,106
333,331
311,311
313,311
331,331
330,331
106,112
331,331
309,309
109,106
311,311
305,323
117,117
301,301
313,345
323,313
313,313
117,117
305,329
117,117
301,301
311,310
305,305
117,117
109,117
305,305
301,301
313,311
302,305
343,331
117,117
304,310
345,331
333,333
332,331
343,331
331,345
311,311
301,301
311,313
117,117
344,331
343,331
309,308
313,328
309,308
119,120
302,313
301,301
311,311
305,305
301,301
331,331
328,328
117,117
106,106
306,305
120,120
343,331
307,307
325,325
106,103
311,327
117,117
310,325
117,117
119,112
333,343
331,331
117,117
313,310
106,106
112,106
117,117
330,330
328,312
301,301
112,109
117,117
117,117
333,333
117,117
117,117
117,117
331,331
106,106
120,112
313,313
302,301
