302,0.32533866240299714,1
305,0.6171928906265153,1
120,0.7904455340538583,0
311,0.8276193637465858,0
311,0.6279668454291915,1
331,0.8631144495278673,1
302,0.9998118498988775,1
112,0.9333243891639779,1
311,0.7062517224797387,1
311,0.9330663521024385,1
331,0.9583538064431207,1
331,0.9440305493631316,0
331,0.8402609306396835,1
112,0.7429730024291751,1
301,0.9934345945175486,1
308,0.7995374563762913,0
120,0.5335536069471507,1
311,0.981802579682579,0
112,0.9521580796853549,1
331,0.4884858443874561,0
331,0.7036723721313681,1
112,0.9979881597774027,1
331,0.6301616175476431,1
112,0.6839189851921161,1
112,0.9996140067543328,1
120,0.9940150298766627,0
117,0.5437123415802269,0
307,0.8637883711417456,1
109,0.8692141853287706,0
311,0.4171048867461697,0
112,0.566339137988588,1
331,0.9877005147486531,1
112,0.8571370360407217,1
311,0.5675754412511778,0
112,0.9999290149852796,1
328,0.9889222501160146,0
112,0.7048619654997051,1
331,0.4579440338498424,1
311,0.5944319531076385,1
120,0.8653715858110179,0
112,0.993470656989812,1
117,0.818203280020603,0
311,0.7981403111405705,1
331,0.5442362517102824,1
109,0.9940327140894702,0
308,0.43047783377587606,0
112,0.9842289168179753,1
117,0.96229360773116,1
120,0.7178618664256594,1
311,0.4565230344779995,0
311,0.7113686647434279,1
331,0.7666672164248994,1
331,0.8753264751282357,1
331,0.44783291177254736,0
331,0.9126799929966616,1
311,0.847080195579838,1
331,0.6758771265539364,0
112,0.8927693459768369,0
301,0.8480355766900902,1
117,0.7921547927601409,1
311,0.7442033285793277,1
311,0.7259523749399368,0
117,0.8800175386828313,1
109,0.5270821094539051,0
117,0.9042660163329002,1
120,0.9147774821756856,0
302,0.4523143966716876,0
112,0.9836727640736702,1
331,0.5086063804368353,1
112,0.6994279741862579,1
306,0.9911978437443877,0
301,0.9620106855744468,0
344,0.7768754322204815,0
117,0.935619908159375,1
109,0.5780866429885294,1
331,0.5423463921655121,0
331,0.7857336207124692,1
311,0.5302373614913605,1
308,0.8362954850815588,1
308,0.6344941633291794,0
112,0.8378842564667964,1
112,0.9881910862119955,0
120,0.3909852338197125,1
112,0.8573816165174358,1
301,0.9944911827831822,1
311,0.3159618188095433,0
112,0.9319857213148361,1
117,0.9042660163329002,1
308,0.35586281280016374,1
343,0.5119588918763418,1
112,0.7888253794501796,1
112,0.8284601071706005,1
306,0.49450960926581583,0
311,0.40972977635428187,0
301,0.7507966915964107,0
328,0.6222890905769912,0
328,0.8126457008448043,1
112,0.984183408488453,1
311,0.5854869172236574,1
117,0.935619908159375,1
328,0.34748581095490383,1
117,0.9042660163329002,1
112,0.9997441119473187,1
301,0.251455984382906,0
302,0.933874738013107,1
311,0.9326529225022396,1
331,0.5343419811146243,1
302,0.994221367913051,1
112,0.731961430259964,1
308,0.8592913724229854,0
311,0.6551893153242502,1
112,0.5961989977752011,1
329,0.2805751104384995,1
308,0.19353618660671812,0
117,0.8142899063640285,1
311,0.9225599374787847,1
306,0.6597255850290221,1
117,0.9042660163329002,1
112,0.9999359718384071,1
301,0.49344142449467965,1
308,0.5225471199433656,1
112,0.9854081152569422,0
112,0.9460299340707103,1
311,0.7751294419887721,1
117,0.9042660163329002,1
312,0.32777235319214065,0
328,0.9710519376617938,1
117,0.9042660163329002,1
311,0.8577435750415225,1
112,0.6992645415473238,1
308,0.5422844267653516,1
112,0.9168932210702293,1
307,0.3217051602076371,0
343,0.38517695250592626,1
311,0.9814397406490202,1
112,0.6183131155639784,0
331,0.9871197101652447,1
308,0.8553865139294724,1
306,0.8420384075115456,0
311,0.5948798354253341,1
305,0.58002987306017,0
308,0.3379503172268693,1
301,0.8990710151118892,1
331,0.45565192959579154,0
311,0.7947935730218708,1
331,0.37933361051532305,1
301,0.4248955236480075,1
109,0.6173236368283315,0
112,0.9598702346866781,1
112,0.9970637040988342,1
308,0.9201282587389767,0
112,0.9067775422925618,1
344,0.4093786177843083,0
305,0.5222251091988185,1
112,0.76191132502643,1
301,0.6925848725880563,1
311,0.47046309739057945,1
301,0.9717604379254187,0
331,0.7914809461562267,1
308,0.7036905220161085,1
331,0.7446038544833508,1
328,0.5367189390289617,0
112,0.9388754491309518,1
